id,title,year,rated,director,plot,poster,runtime,box_office,rating_id,movie_id_x,letterboxd_score,rotten_tomatoes_score,score_difference,movie_id_y,genre_id,name
1692,Diary of a Wimpy Kid: Rodrick Rules,2011,PG,David Bowers,"Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.",https://m.media-amazon.com/images/M/MV5BMTcxNDYwOTEzMl5BMl5BanBnXkFtZTcwOTA3MzY3NA@@._V1_SX300.jpg,99.0,52698535,1692,1692,72.0,48.0,24.0,1692,9,Family
1693,The Color Purple,1985,PG-13,Steven Spielberg,"A tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry.",https://m.media-amazon.com/images/M/MV5BM2MyZjBlMGItNThkMi00YWExLThlZmUtZmI2MGM3YWE3YTY1XkEyXkFqcGc@._V1_SX300.jpg,154.0,98467863,1693,1693,78.0,73.0,5.0,1693,8,Drama
1694,Remember the Titans,2000,PG,Boaz Yakin,"In 1971, Virginia high-school football was everything to the people of Alexandria, but when the school board was forced to integrate an all-Black school with an all-white one, the foundation of football's tradition was put to the ...",https://m.media-amazon.com/images/M/MV5BZWY0NzgxMWQtMjM4NC00MjRiLWE0YjctYTFiNjA2NTNkZGY1XkEyXkFqcGc@._V1_SX300.jpg,113.0,115719751,1694,1694,76.0,71.0,5.0,1694,4,Biography
1694,Remember the Titans,2000,PG,Boaz Yakin,"In 1971, Virginia high-school football was everything to the people of Alexandria, but when the school board was forced to integrate an all-Black school with an all-white one, the foundation of football's tradition was put to the ...",https://m.media-amazon.com/images/M/MV5BZWY0NzgxMWQtMjM4NC00MjRiLWE0YjctYTFiNjA2NTNkZGY1XkEyXkFqcGc@._V1_SX300.jpg,113.0,115719751,1694,1694,76.0,71.0,5.0,1694,5,Comedy
1694,Remember the Titans,2000,PG,Boaz Yakin,"In 1971, Virginia high-school football was everything to the people of Alexandria, but when the school board was forced to integrate an all-Black school with an all-white one, the foundation of football's tradition was put to the ...",https://m.media-amazon.com/images/M/MV5BZWY0NzgxMWQtMjM4NC00MjRiLWE0YjctYTFiNjA2NTNkZGY1XkEyXkFqcGc@._V1_SX300.jpg,113.0,115719751,1694,1694,76.0,71.0,5.0,1694,8,Drama
1695,One Cut of the Dead,2017,Not Rated,Shin'ichirô Ueda,"Things go badly for a hack director and film crew shooting a low budget zombie movie in an abandoned WWII Japanese facility, when they are attacked by real zombies.",https://m.media-amazon.com/images/M/MV5BMGJmOTkzNmQtMTVkYS00M2Y3LWE4OGUtMTFjZTJlZmQ5NGIwXkEyXkFqcGc@._V1_SX300.jpg,96.0,52406,1695,1695,81.0,100.0,-19.0,1695,5,Comedy
1695,One Cut of the Dead,2017,Not Rated,Shin'ichirô Ueda,"Things go badly for a hack director and film crew shooting a low budget zombie movie in an abandoned WWII Japanese facility, when they are attacked by real zombies.",https://m.media-amazon.com/images/M/MV5BMGJmOTkzNmQtMTVkYS00M2Y3LWE4OGUtMTFjZTJlZmQ5NGIwXkEyXkFqcGc@._V1_SX300.jpg,96.0,52406,1695,1695,81.0,100.0,-19.0,1695,8,Drama
1695,One Cut of the Dead,2017,Not Rated,Shin'ichirô Ueda,"Things go badly for a hack director and film crew shooting a low budget zombie movie in an abandoned WWII Japanese facility, when they are attacked by real zombies.",https://m.media-amazon.com/images/M/MV5BMGJmOTkzNmQtMTVkYS00M2Y3LWE4OGUtMTFjZTJlZmQ5NGIwXkEyXkFqcGc@._V1_SX300.jpg,96.0,52406,1695,1695,81.0,100.0,-19.0,1695,13,Horror
1696,Baywatch,2017,R,Seth Gordon,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",https://m.media-amazon.com/images/M/MV5BNTA4MjQ0ODQzNF5BMl5BanBnXkFtZTgwNzA5NjYzMjI@._V1_SX300.jpg,116.0,58060186,1696,1696,44.0,18.0,26.0,1696,1,Action
1696,Baywatch,2017,R,Seth Gordon,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",https://m.media-amazon.com/images/M/MV5BNTA4MjQ0ODQzNF5BMl5BanBnXkFtZTgwNzA5NjYzMjI@._V1_SX300.jpg,116.0,58060186,1696,1696,44.0,18.0,26.0,1696,5,Comedy
1696,Baywatch,2017,R,Seth Gordon,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",https://m.media-amazon.com/images/M/MV5BNTA4MjQ0ODQzNF5BMl5BanBnXkFtZTgwNzA5NjYzMjI@._V1_SX300.jpg,116.0,58060186,1696,1696,44.0,18.0,26.0,1696,6,Crime
1697,Eileen,2023,R,William Oldroyd,"A young woman working at a boys' corrections facility becomes mesmerized by the new female psychologist, but their budding relationship soon takes a sinister turn.",https://m.media-amazon.com/images/M/MV5BNGNjMzc3ZWMtODc0MS00MWU3LTkxMDMtMjQ4MjhkZmRmNzMwXkEyXkFqcGc@._V1_SX300.jpg,97.0,1435007,1697,1697,63.0,82.0,-19.0,1697,8,Drama
1697,Eileen,2023,R,William Oldroyd,"A young woman working at a boys' corrections facility becomes mesmerized by the new female psychologist, but their budding relationship soon takes a sinister turn.",https://m.media-amazon.com/images/M/MV5BNGNjMzc3ZWMtODc0MS00MWU3LTkxMDMtMjQ4MjhkZmRmNzMwXkEyXkFqcGc@._V1_SX300.jpg,97.0,1435007,1697,1697,63.0,82.0,-19.0,1697,16,Mystery
1697,Eileen,2023,R,William Oldroyd,"A young woman working at a boys' corrections facility becomes mesmerized by the new female psychologist, but their budding relationship soon takes a sinister turn.",https://m.media-amazon.com/images/M/MV5BNGNjMzc3ZWMtODc0MS00MWU3LTkxMDMtMjQ4MjhkZmRmNzMwXkEyXkFqcGc@._V1_SX300.jpg,97.0,1435007,1697,1697,63.0,82.0,-19.0,1697,18,Romance
1698,My Big Fat Greek Wedding,2002,PG,Joel Zwick,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,https://m.media-amazon.com/images/M/MV5BNWVmZmM3ZmUtNTU5ZS00ZmUxLTk0NDYtNWIxZjY4Zjk0MjQyXkEyXkFqcGc@._V1_SX300.jpg,95.0,241438208,1698,1698,67.0,76.0,-9.0,1698,5,Comedy
1698,My Big Fat Greek Wedding,2002,PG,Joel Zwick,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,https://m.media-amazon.com/images/M/MV5BNWVmZmM3ZmUtNTU5ZS00ZmUxLTk0NDYtNWIxZjY4Zjk0MjQyXkEyXkFqcGc@._V1_SX300.jpg,95.0,241438208,1698,1698,67.0,76.0,-9.0,1698,8,Drama
1698,My Big Fat Greek Wedding,2002,PG,Joel Zwick,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,https://m.media-amazon.com/images/M/MV5BNWVmZmM3ZmUtNTU5ZS00ZmUxLTk0NDYtNWIxZjY4Zjk0MjQyXkEyXkFqcGc@._V1_SX300.jpg,95.0,241438208,1698,1698,67.0,76.0,-9.0,1698,18,Romance
1699,All the Bright Places,2020,TV-MA,Brett Haley,"The story of Violet and Theodore, who meet and change each other's lives forever. As they struggle with the emotional and physical scars of their past, they discover that even the smallest places and moments can mean something.",https://m.media-amazon.com/images/M/MV5BOWVhYzY1ODItOTU0Ni00MDQwLTk3ZDYtOTc0YTAwMmM4NzAxXkEyXkFqcGc@._V1_SX300.jpg,107.0,0,1699,1699,58.0,67.0,-9.0,1699,8,Drama
1699,All the Bright Places,2020,TV-MA,Brett Haley,"The story of Violet and Theodore, who meet and change each other's lives forever. As they struggle with the emotional and physical scars of their past, they discover that even the smallest places and moments can mean something.",https://m.media-amazon.com/images/M/MV5BOWVhYzY1ODItOTU0Ni00MDQwLTk3ZDYtOTc0YTAwMmM4NzAxXkEyXkFqcGc@._V1_SX300.jpg,107.0,0,1699,1699,58.0,67.0,-9.0,1699,18,Romance
1700,Belladonna of Sadness,1973,Unrated,Eiichi Yamamoto,"After being raped by an evil feudal lord and subsequently getting banished from her village, a peasant girl makes a pact with the Devil to gain magical powers and take her revenge.",https://m.media-amazon.com/images/M/MV5BYjc3NGNmYjYtOGI5Mi00ZDcwLWE1N2EtMmRiNzljNGE0ZmNhXkEyXkFqcGc@._V1_SX300.jpg,86.0,105841,1700,1700,75.0,90.0,-15.0,1700,3,Animation
1700,Belladonna of Sadness,1973,Unrated,Eiichi Yamamoto,"After being raped by an evil feudal lord and subsequently getting banished from her village, a peasant girl makes a pact with the Devil to gain magical powers and take her revenge.",https://m.media-amazon.com/images/M/MV5BYjc3NGNmYjYtOGI5Mi00ZDcwLWE1N2EtMmRiNzljNGE0ZmNhXkEyXkFqcGc@._V1_SX300.jpg,86.0,105841,1700,1700,75.0,90.0,-15.0,1700,8,Drama
1700,Belladonna of Sadness,1973,Unrated,Eiichi Yamamoto,"After being raped by an evil feudal lord and subsequently getting banished from her village, a peasant girl makes a pact with the Devil to gain magical powers and take her revenge.",https://m.media-amazon.com/images/M/MV5BYjc3NGNmYjYtOGI5Mi00ZDcwLWE1N2EtMmRiNzljNGE0ZmNhXkEyXkFqcGc@._V1_SX300.jpg,86.0,105841,1700,1700,75.0,90.0,-15.0,1700,10,Fantasy
1701,The Mummy Returns,2001,PG-13,Stephen Sommers,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.",https://m.media-amazon.com/images/M/MV5BMjdiYzVlNjUtNGI5MC00MDE5LTk0MmQtNDc0YzIzOGRmMDNkXkEyXkFqcGc@._V1_SX300.jpg,130.0,202019785,1701,1701,59.0,46.0,13.0,1701,1,Action
1701,The Mummy Returns,2001,PG-13,Stephen Sommers,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.",https://m.media-amazon.com/images/M/MV5BMjdiYzVlNjUtNGI5MC00MDE5LTk0MmQtNDc0YzIzOGRmMDNkXkEyXkFqcGc@._V1_SX300.jpg,130.0,202019785,1701,1701,59.0,46.0,13.0,1701,2,Adventure
1701,The Mummy Returns,2001,PG-13,Stephen Sommers,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.",https://m.media-amazon.com/images/M/MV5BMjdiYzVlNjUtNGI5MC00MDE5LTk0MmQtNDc0YzIzOGRmMDNkXkEyXkFqcGc@._V1_SX300.jpg,130.0,202019785,1701,1701,59.0,46.0,13.0,1701,10,Fantasy
1702,My Girl,1991,PG,Howard Zieff,"Vada is obsessed with death. Her mother is dead, and her father runs a funeral parlor. When Vada's father hires Shelly, a makeup expert, and begins to fall in love, Vada is outraged and does everything in her power to split them up.",https://m.media-amazon.com/images/M/MV5BNmI5M2EzZDUtZTBkZS00YWFmLWFhZTMtNjc3YTllZDBhODQ4XkEyXkFqcGc@._V1_SX300.jpg,102.0,59489799,1702,1702,73.0,57.0,16.0,1702,5,Comedy
1702,My Girl,1991,PG,Howard Zieff,"Vada is obsessed with death. Her mother is dead, and her father runs a funeral parlor. When Vada's father hires Shelly, a makeup expert, and begins to fall in love, Vada is outraged and does everything in her power to split them up.",https://m.media-amazon.com/images/M/MV5BNmI5M2EzZDUtZTBkZS00YWFmLWFhZTMtNjc3YTllZDBhODQ4XkEyXkFqcGc@._V1_SX300.jpg,102.0,59489799,1702,1702,73.0,57.0,16.0,1702,8,Drama
1702,My Girl,1991,PG,Howard Zieff,"Vada is obsessed with death. Her mother is dead, and her father runs a funeral parlor. When Vada's father hires Shelly, a makeup expert, and begins to fall in love, Vada is outraged and does everything in her power to split them up.",https://m.media-amazon.com/images/M/MV5BNmI5M2EzZDUtZTBkZS00YWFmLWFhZTMtNjc3YTllZDBhODQ4XkEyXkFqcGc@._V1_SX300.jpg,102.0,59489799,1702,1702,73.0,57.0,16.0,1702,9,Family
1703,End of Watch,2012,R,David Ayer,"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and close friends.",https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_SX300.jpg,109.0,41003371,1703,1703,74.0,85.0,-11.0,1703,1,Action
1703,End of Watch,2012,R,David Ayer,"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and close friends.",https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_SX300.jpg,109.0,41003371,1703,1703,74.0,85.0,-11.0,1703,6,Crime
1703,End of Watch,2012,R,David Ayer,"Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and close friends.",https://m.media-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_SX300.jpg,109.0,41003371,1703,1703,74.0,85.0,-11.0,1703,8,Drama
1704,Ma Rainey's Black Bottom,2020,R,George C. Wolfe,Tensions rise when trailblazing blues singer Ma Rainey and her band gather at a recording studio in Chicago in 1927.,https://m.media-amazon.com/images/M/MV5BOWIzMTAyZGMtZTIzZi00YTc4LTlmNGEtMzMxYTgzYWM5ODM3XkEyXkFqcGc@._V1_SX300.jpg,94.0,0,1704,1704,70.0,97.0,-27.0,1704,8,Drama
1704,Ma Rainey's Black Bottom,2020,R,George C. Wolfe,Tensions rise when trailblazing blues singer Ma Rainey and her band gather at a recording studio in Chicago in 1927.,https://m.media-amazon.com/images/M/MV5BOWIzMTAyZGMtZTIzZi00YTc4LTlmNGEtMzMxYTgzYWM5ODM3XkEyXkFqcGc@._V1_SX300.jpg,94.0,0,1704,1704,70.0,97.0,-27.0,1704,14,Music
1705,Passages,2023,Unrated,Ira Sachs,A gay couple's marriage is thrown into crisis when one of them impulsively begins a passionate affair with a young woman.,https://m.media-amazon.com/images/M/MV5BNDA0NzhkNGYtNmZhYy00NTlmLTk4NDAtMDlkMjc5Njc2NmFjXkEyXkFqcGc@._V1_SX300.jpg,91.0,551611,1705,1705,70.0,95.0,-25.0,1705,8,Drama
1705,Passages,2023,Unrated,Ira Sachs,A gay couple's marriage is thrown into crisis when one of them impulsively begins a passionate affair with a young woman.,https://m.media-amazon.com/images/M/MV5BNDA0NzhkNGYtNmZhYy00NTlmLTk4NDAtMDlkMjc5Njc2NmFjXkEyXkFqcGc@._V1_SX300.jpg,91.0,551611,1705,1705,70.0,95.0,-25.0,1705,18,Romance
1706,The Squid and the Whale,2005,R,Noah Baumbach,Follows two young boys dealing with their parents' divorce in Brooklyn in the 1980s.,https://m.media-amazon.com/images/M/MV5BNmRkNmRiMDQtOWJmZS00OWQ0LThlZDQtNDRkYmEzMjQyZGZjXkEyXkFqcGc@._V1_SX300.jpg,81.0,7372734,1706,1706,74.0,91.0,-17.0,1706,5,Comedy
1706,The Squid and the Whale,2005,R,Noah Baumbach,Follows two young boys dealing with their parents' divorce in Brooklyn in the 1980s.,https://m.media-amazon.com/images/M/MV5BNmRkNmRiMDQtOWJmZS00OWQ0LThlZDQtNDRkYmEzMjQyZGZjXkEyXkFqcGc@._V1_SX300.jpg,81.0,7372734,1706,1706,74.0,91.0,-17.0,1706,8,Drama
1707,Green Lantern,2011,PG-13,Martin Campbell,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.",https://m.media-amazon.com/images/M/MV5BOWVjZWJmZjEtMjgzZC00N2ZkLTk3Y2ItM2FkOGY3MjhlNzBmXkEyXkFqcGc@._V1_SX300.jpg,114.0,116601172,1707,1707,31.0,26.0,5.0,1707,1,Action
1707,Green Lantern,2011,PG-13,Martin Campbell,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.",https://m.media-amazon.com/images/M/MV5BOWVjZWJmZjEtMjgzZC00N2ZkLTk3Y2ItM2FkOGY3MjhlNzBmXkEyXkFqcGc@._V1_SX300.jpg,114.0,116601172,1707,1707,31.0,26.0,5.0,1707,2,Adventure
1707,Green Lantern,2011,PG-13,Martin Campbell,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.",https://m.media-amazon.com/images/M/MV5BOWVjZWJmZjEtMjgzZC00N2ZkLTk3Y2ItM2FkOGY3MjhlNzBmXkEyXkFqcGc@._V1_SX300.jpg,114.0,116601172,1707,1707,31.0,26.0,5.0,1707,19,Sci-Fi
1708,Star Trek Beyond,2016,PG-13,Justin Lin,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",https://m.media-amazon.com/images/M/MV5BN2FhNDI1YTYtNWI0OC00ZjYxLWJlYWEtN2ZiZjRmZDY1MWJjXkEyXkFqcGc@._V1_SX300.jpg,122.0,158848340,1708,1708,65.0,86.0,-21.0,1708,1,Action
1708,Star Trek Beyond,2016,PG-13,Justin Lin,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",https://m.media-amazon.com/images/M/MV5BN2FhNDI1YTYtNWI0OC00ZjYxLWJlYWEtN2ZiZjRmZDY1MWJjXkEyXkFqcGc@._V1_SX300.jpg,122.0,158848340,1708,1708,65.0,86.0,-21.0,1708,2,Adventure
1708,Star Trek Beyond,2016,PG-13,Justin Lin,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",https://m.media-amazon.com/images/M/MV5BN2FhNDI1YTYtNWI0OC00ZjYxLWJlYWEtN2ZiZjRmZDY1MWJjXkEyXkFqcGc@._V1_SX300.jpg,122.0,158848340,1708,1708,65.0,86.0,-21.0,1708,19,Sci-Fi
1709,Scary Movie 2,2001,R,Keenen Ivory Wayans,Four teens are tricked by a professor into visiting a haunted house for a school project.,https://m.media-amazon.com/images/M/MV5BZjZlOTgzNmUtNjZlYS00NWFjLTg4ZDktMWY4NDIxMjVjZjdhXkEyXkFqcGc@._V1_SX300.jpg,83.0,71308997,1709,1709,52.0,13.0,39.0,1709,5,Comedy
1709,Scary Movie 2,2001,R,Keenen Ivory Wayans,Four teens are tricked by a professor into visiting a haunted house for a school project.,https://m.media-amazon.com/images/M/MV5BZjZlOTgzNmUtNjZlYS00NWFjLTg4ZDktMWY4NDIxMjVjZjdhXkEyXkFqcGc@._V1_SX300.jpg,83.0,71308997,1709,1709,52.0,13.0,39.0,1709,13,Horror
1710,The NeverEnding Story,1984,PG,Wolfgang Petersen,A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,https://m.media-amazon.com/images/M/MV5BYzE0Y2E0NGYtYzRmMy00ZDRjLTk1NDItNjZjYTMyMmJjMGYxXkEyXkFqcGc@._V1_SX300.jpg,102.0,20192381,1710,1710,71.0,84.0,-13.0,1710,2,Adventure
1710,The NeverEnding Story,1984,PG,Wolfgang Petersen,A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,https://m.media-amazon.com/images/M/MV5BYzE0Y2E0NGYtYzRmMy00ZDRjLTk1NDItNjZjYTMyMmJjMGYxXkEyXkFqcGc@._V1_SX300.jpg,102.0,20192381,1710,1710,71.0,84.0,-13.0,1710,8,Drama
1710,The NeverEnding Story,1984,PG,Wolfgang Petersen,A troubled boy dives into a wondrous fantasy world through the pages of a mysterious book.,https://m.media-amazon.com/images/M/MV5BYzE0Y2E0NGYtYzRmMy00ZDRjLTk1NDItNjZjYTMyMmJjMGYxXkEyXkFqcGc@._V1_SX300.jpg,102.0,20192381,1710,1710,71.0,84.0,-13.0,1710,9,Family
1711,Goldfinger,1964,Approved,Guy Hamilton,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_SX300.jpg,110.0,51081062,1711,1711,76.0,99.0,-23.0,1711,1,Action
1711,Goldfinger,1964,Approved,Guy Hamilton,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_SX300.jpg,110.0,51081062,1711,1711,76.0,99.0,-23.0,1711,2,Adventure
1711,Goldfinger,1964,Approved,Guy Hamilton,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_SX300.jpg,110.0,51081062,1711,1711,76.0,99.0,-23.0,1711,5,Comedy
1712,A Bronx Tale,1993,R,Robert De Niro,"An intense drama about a boy torn between his tough, hard-working father and a violent yet charismatic crime boss.",https://m.media-amazon.com/images/M/MV5BZTZiZWFjY2UtMDYzOS00N2JhLTk5YmYtMGQ1Yjk5ZWYzZjI4XkEyXkFqcGc@._V1_SX300.jpg,121.0,17287898,1712,1712,80.0,97.0,-17.0,1712,6,Crime
1712,A Bronx Tale,1993,R,Robert De Niro,"An intense drama about a boy torn between his tough, hard-working father and a violent yet charismatic crime boss.",https://m.media-amazon.com/images/M/MV5BZTZiZWFjY2UtMDYzOS00N2JhLTk5YmYtMGQ1Yjk5ZWYzZjI4XkEyXkFqcGc@._V1_SX300.jpg,121.0,17287898,1712,1712,80.0,97.0,-17.0,1712,8,Drama
1713,The Exorcist: Believer,2023,R,David Gordon Green,"When two girls disappear into the woods and return three days later with no memory of what happened to them, the father of one girl seeks out Chris MacNeil, who's been forever altered by what happened to her daughter fifty years ago.",https://m.media-amazon.com/images/M/MV5BYjMxN2E4NTctYjYxZi00OTM5LTk3YTAtZmI0MjljN2VhNmY5XkEyXkFqcGc@._V1_SX300.jpg,111.0,65537395,1713,1713,40.0,22.0,18.0,1713,13,Horror
